date,ssrd_kwh_m2,temperature_c,precipitation_mm
2005-02-17,5.025763333333333,21.249606704711937,0.0012874602361989
2005-02-18,6.087308888888889,18.45012435913088,0.003433036908973
2005-02-19,6.231315555555556,16.263913726806663,0.002578605403869
2005-02-20,6.323615555555556,16.231142934163415,0.0008523463179699
2005-02-21,6.170900555555556,18.322944259643577,0.0
2005-02-22,6.317541111111111,18.97152544657393,0.0004351138045421
2005-02-23,6.252973333333333,19.828893915812216,0.0008523463179699
2005-02-24,6.189500555555555,21.971603012084984,0.0008545133596271
2005-02-25,6.095158888888889,23.982944742838583,0.0
2005-02-26,6.105717777777778,25.3045650482178,0.000441074366364
2005-02-27,6.175956111111111,26.634840901692712,0.0034337217584834
2005-02-28,5.778861111111112,27.63324572245284,0.0008453185387224
2005-03-01,6.154412777777778,27.49831097920736,0.0008480665201204
2005-03-02,5.7886677777777775,28.08363304138186,0.0
2005-03-03,6.139148472222222,26.77190297444662,0.0025749206429281
2005-03-04,6.125603058810764,26.434764480590843,0.0008523463179699
2005-03-05,6.428962651909722,24.889537429809597,0.0030070542607063
2005-03-06,5.960695225694445,25.486527379353845,0.0
2005-03-07,4.619147621527778,24.925410207112638,0.0088214874267578
2005-03-08,5.976526753472222,25.488073603312216,0.0158131122134363
2005-03-09,6.2117304340277775,25.27005983988448,0.0
2005-03-10,5.80156359375,24.81378517150881,0.0012874602930423
2005-03-11,6.605246736111111,25.28862342834475,0.001722574154428
2005-03-12,6.713427638888889,25.92033030192061,0.0
2005-03-13,6.75588359375,26.298458989461267,0.000441074366364
2005-03-14,6.813069010416666,27.18790397644045,0.0017140871477749
2005-03-15,6.847762239583333,27.48408279418948,1.477246769354679e-06
2005-03-16,6.719701232638889,27.66557718912765,0.0021457671550706
2005-03-17,6.792072222222222,27.483076985677087,-4.5997694542165846e-06
2005-03-18,6.878835364583333,27.941286977132165,0.0004351138045421
2005-03-19,6.823859166666667,28.392804082234704,0.0008523463179699
2005-03-20,6.918372527126736,29.356902058919275,0.001281499748984
2005-03-21,6.988665555555556,28.01742324829104,0.0008523463179699
2005-03-22,6.938513333333334,27.28260955810549,0.0008523463179699
2005-03-23,7.067806666666667,26.571153895060263,0.0
2005-03-24,7.061295,26.64480870564779,0.0
2005-03-25,7.112171111111111,27.69097162882491,0.0025744981826392
2005-03-26,6.995418888888889,28.440923309326195,0.0034419863368384
2005-03-27,7.028166111111111,28.0965400695801,0.0008463861362884
2005-03-28,7.046487777777778,28.762953058878622,0.0008523463179699
2005-03-29,7.180386666666666,28.874941126505576,0.0
2005-03-30,7.4370972222222225,28.14368273417159,0.0012925915484629
2005-03-31,7.400352222222223,28.60088946024581,0.0008523463179699
2005-04-01,7.466191666666667,28.720021820068386,0.0008583068797918
2005-04-02,7.508701666666667,28.79523048400881,0.0017046926750197
2005-04-03,7.536973888888889,29.78791198730471,0.0008523463748133
2005-04-04,7.55218,30.105076726277677,0.0017225742112714
2005-04-05,7.504427777777778,30.979159927368187,0.0
2005-04-06,7.408077777777778,31.772299067179404,0.0
2005-04-07,7.442832777777777,29.750014241536466,0.0004351138045421
2005-04-08,7.618581111111111,27.361032740275107,0.0008535096185369
2005-04-09,7.671782777777778,27.07281646728518,0.0004351138045421
2005-04-10,7.885932777777778,26.36591873168948,0.0
2005-04-11,7.813557777777778,27.259351984659872,0.0
2005-04-12,7.768212222222222,28.889049148559597,0.0012814998058274
2005-04-13,7.607429444444445,30.68132044474288,0.0008523463179699
2005-04-14,7.3861,30.216657892863,0.0
2005-04-15,7.388618333333333,31.032478586832724,0.0
2005-04-16,7.53111,31.15605570475265,0.0017225742112714
2005-04-17,7.618579444444444,31.00836906433108,0.0
2005-04-18,7.6749994444444445,31.329986826578818,0.0
2005-04-19,7.741181111111111,31.306125895182333,0.0008583068833445
2005-04-20,7.649965555555555,32.06479288736983,0.0008523463179699
2005-04-21,7.268405555555556,32.295548375447595,0.0021401768321993
2005-04-22,6.270337777777778,32.02853864034017,4.714024726126809e-07
2005-04-23,7.342318333333333,32.6931084950765,0.028330087559425
2005-04-24,7.375092777777778,31.94687741597494,0.0568926333244235
2005-04-25,7.331477222222222,31.788161214192712,0.0043839215777552
2005-04-26,7.577785,31.603465016682943,0.0
2005-04-27,7.485513333333333,32.03200302124026,0.0
2005-04-28,7.216561666666666,31.87090009053549,0.00058114528656
2005-04-29,7.177336666666666,31.404459253946985,0.0526398420284124
2005-04-30,7.380592777777777,31.159083938598656,0.0
2005-05-01,7.475611111111111,32.12919896443685,0.0058114528656005
2005-05-02,7.330794444444445,32.62690505981448,0.0
2005-05-03,7.088683888888889,32.719514465332054,0.0002086162567138
2005-05-04,7.107447777777778,31.74490572611495,0.025036930992428
2005-05-05,7.336318333333334,31.540324783325214,0.0008569599003749
2005-05-06,7.08271,31.767790730794275,0.0008608230928075
2005-05-07,7.497525555555556,31.921556727091517,0.0008523463179699
2005-05-08,7.445087777777778,31.67890574137374,0.0
2005-05-09,7.564591111111111,31.704136149088583,0.0
2005-05-10,7.702056666666666,31.62098337809249,0.0008523463748133
2005-05-11,7.828187777777778,31.20117785135909,0.0008521546419615
2005-05-12,7.9972755555555555,31.403832372029623,0.0
2005-05-13,7.862521111111111,31.78746058146163,0.0
2005-05-14,7.777427777777778,31.817032750447595,0.001710653293685
2005-05-15,7.756042222222222,32.70206095377608,2.0020252122776585e-07
2005-05-16,7.794544444444444,33.23647460937502,0.0008523463179699
2005-05-17,7.743022222222222,32.166628138224326,0.001716613667213
2005-05-18,7.5526422222222225,32.175652440389,0.0034394324757158
2005-05-19,7.623478888888889,33.450542704264365,0.0017011572026603
2005-05-20,7.678795555555555,34.53639500935873,0.0012934207802572
2005-05-21,7.692855555555555,34.637487665812216,-5.960544058325468e-06
2005-05-22,7.769806666666667,33.64170926411947,0.0
2005-05-23,7.292634444444444,34.2942882537842,0.0017404555592293
2005-05-24,7.201451111111111,35.161347961425804,0.0017225742290349
2005-05-25,7.689926666666667,34.25941619873049,0.0008523463179699
2005-05-26,7.687164444444444,33.04347763061526,0.0017187598473356
2005-05-27,7.15642,33.75093803405764,0.0643074513746455
2005-05-28,7.308008888888889,34.01222635904952,0.0696808099291956
2005-05-29,7.171437777777777,33.25390459696456,1.1351853609085083
2005-05-30,7.144458888888889,33.68556365966799,0.0062465667696187
2005-05-31,7.296908888888889,34.81592140197756,0.0004299155307307
2005-06-01,7.219721111111111,34.825076039632165,0.0
2005-06-02,7.404227777777778,33.64795900980636,0.0
2005-06-03,7.472124444444445,32.84461110432943,0.0008523463179699
2005-06-04,7.391151111111111,32.96920229593917,0.0008523463179699
2005-06-05,7.479072222222222,33.00330823262533,0.001281499748984
2005-06-06,7.551638888888889,32.686555480957054,0.0
2005-06-07,7.0940988888888885,32.62623430887862,0.0004351138045421
2005-06-08,7.113492222222222,33.136416371663415,0.0025033950805664
2005-06-09,7.36678,33.40063120524093,0.000859613205506
2005-06-10,7.400316666666667,33.36438585917159,0.0
2005-06-11,7.338405555555555,33.56088345845541,0.0
2005-06-12,6.495465555555556,33.554193751017294,0.001007318495283
2005-06-13,6.776736666666666,33.040296173095726,0.7411960909813331
2005-06-14,7.192527777777777,33.80511309305831,0.0020265579223632
2005-06-15,7.184304444444445,33.93606592814132,0.000441074366364
2005-06-16,6.879287777777778,33.8268931070964,0.0505229003806562
2005-06-17,6.699971111111111,33.920662180582724,0.013846158879005
2005-06-18,7.125221111111111,34.92032076517745,0.2224206924097416
2005-06-19,6.154044444444445,32.88614171346029,4.287099838165887
2005-06-20,5.963478888888889,31.89919751485189,2.39171981797881
2005-06-21,5.023172222222223,31.15322202046713,0.0157594680771921
2005-06-22,5.47254,30.86012420654299,0.8287002314091296
2005-06-23,4.064675555555556,29.88929583231612,9.295630454914772
2005-06-24,3.8095588888888887,28.93702150980636,23.08546304692527
2005-06-25,3.888975555555556,28.650523757934597,2.359503507609162
2005-06-26,3.723834444444445,28.48812319437667,5.203366279602051
2005-06-27,2.012313333333333,27.01468747456869,11.46641043527552
2005-06-28,2.2905777777777776,27.088732020060263,23.5060453414917
2005-06-29,2.373588888888889,26.47728055318197,36.48599982261658
2005-06-30,2.9037144444444443,26.673909759521507,26.85430941687628
2005-07-01,1.5199033333333334,25.52980766296389,67.68400478915737
2005-07-02,2.00803,25.225006993611657,29.692280292408668
2005-07-03,1.9233572222222224,26.32405878702804,9.164690971374512
2005-07-04,5.099596111111111,28.804708735148157,2.414870262043678
2005-07-05,4.665063888888889,29.208538945515954,0.5018413066864014
2005-07-06,4.76531,29.297671254475915,0.6251066922118298
2005-07-07,4.858035,29.03535804748537,1.736126408616201
2005-07-08,4.50111,28.68551915486654,0.2712190151328286
2005-07-09,4.436216666666667,28.73894844055178,0.133216381072998
2005-07-10,4.854426666666667,29.02031415303549,0.603091916559606
2005-07-11,4.83378,29.480009333292685,0.7071435451280195
2005-07-12,5.077091111111111,28.760797754923544,1.7322242259965035
2005-07-13,4.7515688888888885,28.45482915242513,1.1351305436733128
2005-07-14,4.745682222222222,28.81943600972494,1.5677681981287606
2005-07-15,4.420256111111111,28.521264648437523,3.0034959315798915
2005-07-16,3.239266111111111,28.336103693644247,1.6826629638622137
2005-07-17,4.038247222222222,28.60591595967611,0.8450597524642944
2005-07-18,5.307292222222222,29.421442286173544,0.3588885068097625
2005-07-19,5.75934,29.88496551513674,0.3128647804828688
2005-07-20,4.9223316666666665,29.5596691131592,0.3927052021026611
2005-07-21,4.225878333333333,29.44455871582033,0.5555093288371893
2005-07-22,4.188781666666666,29.517559305826865,0.6967776824353678
2005-07-23,4.290175,29.7465479532878,0.6491257102538839
2005-07-24,4.991084444444445,29.85901285807296,0.5724281072616577
2005-07-25,4.7467266666666665,30.01963831583663,0.3781437873726645
2005-07-26,3.870888333333333,29.58484420776369,1.0216832160949707
2005-07-27,2.588127222222222,27.212002690633145,19.461327791209012
2005-07-28,0.4026861111111111,25.232636388142907,121.46715819835664
2005-07-29,1.0932755555555556,25.335383351643884,31.31979427917031
2005-07-30,2.881057777777778,26.696147537231468,1.2223660945842596
2005-07-31,3.5435527777777778,27.40340766906741,13.185448892159002
2005-08-01,1.230166111111111,26.22654813130697,52.12380019906959
2005-08-02,0.4150683333333333,25.06362241109213,155.89115023612976
2005-08-03,1.6214694444444444,25.734859720865927,48.17659258839058
2005-08-04,1.8148655555555555,26.545484797159872,2.544105052947998
2005-08-05,2.1303216666666667,26.61114082336428,2.005338668823242
2005-08-06,2.801833333333333,27.218206024169945,1.431812757289208
2005-08-07,3.674465555555555,27.8415517171224,1.1068135499954224
2005-08-08,4.578801666666667,27.594564056396507,1.5417128801296087
2005-08-09,4.808296666666667,27.460655466715536,1.7436444759368896
2005-08-10,4.674964444444444,27.432341512044275,2.17476487159729
2005-08-11,3.9458644444444446,27.210527674357134,3.256484866142273
2005-08-12,3.322858888888889,27.581864293416345,2.2650934807728618
2005-08-13,4.399616666666667,27.93724721272787,1.70058012008667
2005-08-14,4.565143333333333,28.04155438741049,1.1678040027618408
2005-08-15,3.809245,27.606184260050497,1.3532191514968872
2005-08-16,4.535557777777778,27.35714492797854,2.851179242099988
2005-08-17,4.066353888888889,27.48120778401693,2.800765633537594
2005-08-18,4.887292777777778,27.584366099039755,2.1513142896765203
2005-08-19,4.080026666666667,27.321947352091517,2.256527543067932
2005-08-20,4.273798333333334,27.31006266276046,1.6055077314263144
2005-08-21,4.458633888888889,27.615876770019558,1.0061226400353007
2005-08-22,4.274285555555555,27.463043467203818,0.5573034286499023
2005-08-23,4.707161111111111,27.399695968627952,0.54722428321341
2005-08-24,4.593041111111111,27.409161504109704,0.5626618861924726
2005-08-25,4.583782222222222,27.40366643269857,0.6646066904067993
2005-08-26,4.493338888888889,27.647286351521814,0.8992880575533491
2005-08-27,4.579902222222223,27.41278355916341,0.9382309405623346
2005-08-28,5.48189,27.584891891479515,1.0103344916387869
2005-08-29,5.258277777777778,28.012150700887048,0.4317909479141235
2005-08-30,5.60507,28.07107124328616,0.2021878957698675
2005-08-31,5.30241,27.99814885457357,0.0593066215515136
2005-09-01,5.5946,28.016479746500693,0.0280141830444335
2005-09-02,6.402059444444444,29.055870310465536,0.0008560237461097
2005-09-03,6.341177222222222,29.39761568705245,0.0
2005-09-04,5.029902777777778,29.22354977925619,0.0008523463179699
2005-09-05,5.489863333333333,29.76191546122237,0.0010430812835693
2005-09-06,5.660576111111111,30.134839630126976,0.2261996269226074
2005-09-07,4.422327222222222,28.67103411356612,12.365102767944336
2005-09-08,3.787225555555556,27.78898200988772,12.158514249279053
2005-09-09,3.092381111111111,27.71689885457357,11.686135836953326
2005-09-10,4.385541111111111,27.75052032470705,5.300430617239726
2005-09-11,4.949552222222223,27.73739140828451,9.076881408645932
2005-09-12,3.7444616666666666,27.815822219848656,5.777725577331694
2005-09-13,3.912892777777778,27.2155649820964,11.342146992678437
2005-09-14,3.181512777777778,26.943754450480185,5.498021841049194
2005-09-15,2.795383888888889,26.54835599263509,10.856792330741882
2005-09-16,2.32751,26.29804064432784,10.636019706623756
2005-09-17,1.4301005555555557,25.77582384745284,93.42232158860496
2005-09-18,1.7954166666666669,25.851969019571985,11.30278341935309
2005-09-19,3.0405261111111117,26.7042009989421,13.15593719482422
2005-09-20,3.962211111111111,27.92569758097335,7.653653621673584
2005-09-21,5.286116111111111,29.46440722147628,2.5827002325513604
2005-09-22,5.137573333333333,28.674562708536826,16.753941774368286
2005-09-23,0.9611695833333334,25.52222595214846,71.35643064975739
2005-09-24,3.689466440972222,26.885702387491904,0.6561525543702373
2005-09-25,4.135261180555555,26.717156346639,1.3051867484996649
2005-09-26,3.9415403472222224,26.234642283121783,0.4099249839732977
2005-09-27,4.68428,26.2769491831462,0.3083944320678711
2005-09-28,4.484093246527777,25.920692062377952,0.7140666245391003
2005-09-29,5.272750729166667,26.30087114969893,0.2709357380012989
2005-09-30,4.591969861111111,26.597923533121783,0.222724249397288
2005-10-01,5.416906475694445,27.06102015177413,0.1994669437408447
2005-10-02,5.816352065972223,26.94389495849612,0.0040760551200946
2005-10-03,6.12397078125,26.400767262776696,0.0008702914442437
2005-10-04,5.996008628472223,26.37377764383956,0.0009208916935676
2005-10-05,5.98661703125,26.63530120849612,0.0
2005-10-06,5.8654901215277775,26.99706103007003,0.0
2005-10-07,5.987441950954861,27.0540538787842,0.0004351138045421
2005-10-08,5.993459301215278,27.015144602457724,0.0030083151614235
2005-10-09,5.880084816623264,26.785274759928427,0.0017166137240565
2005-10-10,6.0303,26.97257575988772,0.0017230703974746
2005-10-11,5.952480555555556,27.676876322428427,0.0017166137240565
2005-10-12,5.72562,27.91243705749514,0.0025719403993207
2005-10-13,5.868001111111111,27.82293980916341,0.0
2005-10-14,5.873915555555556,27.83177782694503,0.0025779008296922
2005-10-15,5.923181666666666,27.07508748372396,0.0017257269178116
2005-10-16,5.821992222222222,27.21242739359542,0.0008553266184208
2005-10-17,5.784321111111111,27.343120829264365,0.0
2005-10-18,5.289024444444444,26.269919331868493,0.0
2005-10-19,5.115756666666667,26.917279179890954,0.0025638465217525
2005-10-20,5.799518888888889,26.2375592549642,0.0004440546135242
2005-10-21,5.766334444444444,25.531145985921228,0.001281499748984
2005-10-22,5.766615555555555,25.418737665812216,0.0004351138045421
2005-10-23,5.704551111111111,25.33953564961752,0.001281499748984
2005-10-24,5.57554,26.664565022786466,0.0004351138045421
2005-10-25,5.010536666666667,26.62839088439944,0.0008523463748133
2005-10-26,5.3102744444444445,26.88989855448409,0.0
2005-10-27,5.357121111111111,25.963190968831384,0.0008523463179699
2005-10-28,5.59921,25.522403335571312,0.0008531596336069
2005-10-29,5.592141111111111,24.98477897644045,0.0008561625577385
2005-10-30,5.64677,23.986821746826195,0.0
2005-10-31,5.563867777777777,24.1994517008464,0.0
2005-11-01,5.444968888888889,23.656362152099632,0.0
2005-11-02,5.384817777777778,24.408320363362638,0.0008523463179699
2005-11-03,4.65201,24.713619486490927,0.0012814998058274
2005-11-04,4.032185555555556,24.86104799906417,0.0034272661650902
2005-11-05,4.083624444444444,24.456055577596032,0.0004261732051702
2005-11-06,5.131835555555556,24.774313863118493,0.0017269969703193
2005-11-07,5.258095555555555,24.145170466105185,0.0025808321879594
2005-11-08,5.248681111111111,24.03060175577804,0.0
2005-11-09,5.330615555555555,22.661528523763025,0.0008523463179699
2005-11-10,5.333838888888889,22.396264012654623,0.0012947941172569
2005-11-11,5.24975,22.713453547159872,-1.3294368272909196e-05
2005-11-12,5.2136177777777775,23.182805633544945,0.0008612870487922
2005-11-13,5.224294444444444,22.69052975972494,0.0004291533173272
2005-11-14,5.181791111111111,23.09900817871096,0.0004351138045421
2005-11-15,5.138835555555556,23.19156481424972,0.0
2005-11-16,5.095725555555555,23.45280164082845,0.0
2005-11-17,5.000392222222223,23.6854237874349,0.0029921529858256
2005-11-18,4.920808888888889,22.937713877360068,0.0008523463179699
2005-11-19,4.728593333333333,23.01946029663088,0.0017160574543595
2005-11-20,4.962236666666667,23.57512753804525,0.0017156576745946
2005-11-21,4.980715555555555,23.300354258219443,0.0012972517424714
2005-11-22,4.954716666666667,22.869114812215173,0.0
2005-11-23,4.926147777777778,22.55120175679525,0.0004351138613856
2005-11-24,4.879652222222222,22.66199264526369,0.0
2005-11-25,4.843755555555555,22.747399902343773,0.0
2005-11-26,4.802612222222222,22.912107086181663,0.0017195939676639
2005-11-27,4.790815555555556,22.13496805826827,0.0
2005-11-28,4.69933,21.71371358235677,0.0017034719235198
2005-11-29,4.624453333333333,20.26160837809249,0.0021125769649188
2005-11-30,4.850608888888889,19.84371465047201,0.0008523463748133
2005-12-01,3.8353966666666666,20.072527186075888,0.0008637954920232
2005-12-02,4.579066666666667,22.862208938598656,0.0012874602930423
2005-12-03,4.489713333333333,23.063758468627952,0.0021436325710055
2005-12-04,4.619617777777778,22.57645632425948,0.0008523463179699
2005-12-05,4.678513333333333,21.541247304280603,0.0004351138045421
2005-12-06,4.735237777777778,21.018753941853845,0.001295188098993
2005-12-07,4.695611111111111,20.94644699096682,0.0021475307221408
2005-12-08,4.73357,20.769738769531276,0.0034404029065626
2005-12-09,4.7393077777777775,20.43670934041341,0.002583424191016
2005-12-10,4.694736666666667,20.585168457031276,0.0004217631612846
2005-12-11,4.696221111111111,20.023082351684597,0.0008523463179699
2005-12-12,4.715293333333333,19.45009320576986,0.0008523463748133
2005-12-13,4.688498888888889,19.28475850423177,0.0008583068797918
2005-12-14,4.693608888888889,19.00661938985189,0.0008702277227712
2005-12-15,4.648697777777778,19.37585856119796,0.0004351138045421
2005-12-16,4.655704444444445,19.795224126180017,0.0008523463748133
2005-12-17,4.692633333333333,19.181590652465843,0.0008642672355563
2005-12-18,4.729136666666666,18.441430028279623,0.0008523463179699
2005-12-19,4.65744,18.18219591776534,0.0004351138045421
2005-12-20,4.638176666666666,18.30903269449874,0.0004261732051702
2005-12-21,4.645661111111111,19.09661445617678,0.0008642672355563
2005-12-22,4.654113333333333,19.456794993082724,0.0021517276422855
2005-12-23,4.671883333333334,18.581035232543968,0.0008496887744513
2005-12-24,4.765481111111111,17.732598876953148,0.0017106531977617
2005-12-25,4.731603333333333,18.05304870605471,0.0021336707618502
2005-12-26,4.703472222222223,18.38944269816085,0.000879562207956
2005-12-27,4.741203333333333,18.605084355672204,0.0012891519531876
2005-12-28,4.721433333333334,19.05468203226729,1.4901161193847656e-05
2005-12-29,4.633391111111111,19.59645551045736,0.0017233084008694
2005-12-30,4.6495066666666665,19.247336324055997,0.0012856394846494
2005-12-31,4.707761111111111,19.66122398376467,0.0
2006-01-01,4.621118888888889,20.448303476969443,0.0008523463748133
2006-01-02,4.646734444444444,19.17153447469076,0.0008642672355563
2006-01-03,4.811675555555556,17.49421844482424,0.001722574154428
2006-01-04,4.676995555555555,19.13650283813479,0.0
2006-01-05,4.644301111111111,19.8258103688558,0.0004351138045421
2006-01-06,4.505348888888889,20.33209063212081,0.0008523463179699
2006-01-07,4.721864444444445,20.355471547444665,0.0008523463179699
2006-01-08,4.847911111111111,19.46037953694662,0.0004261732051702
2006-01-09,4.848568888888889,19.36163736979171,0.0012904487221021
2006-01-10,4.865082222222222,19.39291661580404,0.0012889136087324
2006-01-11,4.878047777777778,19.704857126871783,0.0008523463179699
2006-01-12,4.948456666666667,19.675947443644247,0.0012874602361989
2006-01-13,4.896488888888888,20.263260142008505,0.0004351138045421
2006-01-14,4.900284444444445,21.465153630574548,0.0
2006-01-15,4.96048,21.849306360880576,0.0008523463179699
2006-01-16,4.932033333333333,22.521032587687216,0.0017143987633971
2006-01-17,5.018668888888889,20.939958826700888,0.0008551228347641
2006-01-18,4.880054444444444,20.68135795593264,0.0008523464316567
2006-01-19,4.661853333333333,20.51540718078616,0.0
2006-01-20,4.800324444444445,20.786656316121423,0.0008523463179699
2006-01-21,5.192092222222223,19.191705958048544,0.0
2006-01-22,5.211715555555555,18.03412462870284,0.0
2006-01-23,5.160045555555556,17.89073206583663,0.0
2006-01-24,5.263431111111111,18.408172861735068,0.0
2006-01-25,5.261716666666667,18.478794987996423,0.0004351138045421
2006-01-26,5.266028333333334,19.44488868713381,0.0
2006-01-27,5.282419444444445,20.18039220174154,0.0008583068051848
2006-01-28,5.269473333333333,20.88831990559896,0.0017102569813687
2006-01-29,5.121953333333333,21.390247599283896,0.0012874602930423
2006-01-30,5.316057222222223,22.330929056803427,0.0012814998058274
2006-01-31,5.322858888888889,23.46629994710287,0.0008523463179699
2006-02-01,5.209634444444444,24.11393063863119,0.0017042258946275
2006-02-02,5.289075555555556,24.47811406453451,0.0008647340905554
2006-02-03,5.409966666666667,24.67589467366537,0.0021520402242458
2006-02-04,5.486673333333333,24.37476755777999,0.0008463858875984
2006-02-05,5.618367777777777,23.29249661763509,0.0012904405366498
2006-02-06,5.601055555555556,22.324367141723656,0.0008523463179699
2006-02-07,5.605206666666667,22.1029932657878,0.0004351138045421
2006-02-08,5.514062222222222,22.381138102213583,0.0004351138045421
2006-02-09,5.6031844444444445,23.335891977946005,0.0021352530552576
2006-02-10,5.667755,23.944986597696985,0.0034318190387239
2006-02-11,5.670297222222223,23.86842498779299,0.0008583081125834
2006-02-12,5.686462222222223,24.122959391276083,0.0004351138045421
2006-02-13,5.705368333333333,24.18883857727053,0.0012904405366498
2006-02-14,5.728045555555555,24.142299270629906,0.0
2006-02-15,5.791605555555556,23.966439183553064,0.0021518562789424
2006-02-16,5.786068888888889,23.19468714396163,0.001299080508943
2006-02-17,5.764652777777778,23.37729733784994,0.0030240409500947
2006-02-18,5.721808888888889,24.804905827840173,-1.1920917586394353e-05
2006-02-19,5.702746666666667,26.00721448262533,0.0017136326277977
2006-02-20,5.820562222222223,25.85866190592452,0.0004351138045421
2006-02-21,6.012965555555556,25.964997227986657,0.0004351138045421
2006-02-22,6.048728333333333,25.869324620564782,0.0034382228477625
2006-02-23,6.027902222222222,26.16596819559737,0.0
2006-02-24,6.047441111111112,27.010481770833337,0.0
2006-02-25,5.887573333333333,27.84755350748702,0.002162918463
2006-02-26,5.704695555555555,27.497776285807333,0.0004182763291282
2006-02-27,6.102016666666667,26.781564966837607,0.0038623802538495
2006-02-28,5.525077222222222,26.37418645222982,0.0012764957659783
2006-03-01,6.268307777777777,26.110402679443386,0.0
2006-03-02,6.42843,26.156196212768577,0.0008583068797918
2006-03-03,5.815262222222223,26.745364125569665,0.0017089176367335
2006-03-04,6.427433929036458,25.483865992228232,0.0
2006-03-05,6.455311971571181,24.68898735046389,0.0013072613000986
2006-03-06,6.501157204861111,24.80810063680013,0.0029948969313409
2006-03-07,6.002581579861111,25.13089269002279,0.0
2006-03-08,6.471454010416666,25.90546315511068,0.0016987323192552
2006-03-09,4.400705815972223,23.062677637736044,6.877735257148743
2006-03-10,5.990753090277778,21.419904963175497,2.3458749055862427
2006-03-11,6.23927359375,22.911549504597986,0.0067174433979744
2006-03-12,6.526149704861111,24.18651479085287,0.0008583068833445
2006-03-13,5.948700815972222,24.494297917683923,0.0012948842140758
2006-03-14,6.434907621527778,24.94502410888674,0.0050991773150599
2006-03-15,6.163354583333334,25.20037994384768,0.0012841090892834
2006-03-16,6.607409704861111,25.53227386474612,0.0
2006-03-17,6.826541284722222,26.002655919392907,0.0008523463179699
2006-03-18,6.708043732638889,27.537074661254906,0.0008570219733883
2006-03-19,6.704584565972223,28.79733937581381,0.0017238366467609
2006-03-20,6.793226267361111,28.14482714335128,0.0
2006-03-21,6.930312638888889,27.7782029469808,0.0004351138613856
2006-03-22,6.896386666666666,27.960274632771814,0.0034401709285702
2006-03-23,6.873457222222222,28.642552312215173,0.0016984123476504
2006-03-24,6.984168888888889,27.773627853393577,0.000842035660753
2006-03-25,6.934666666666667,27.845318730672204,0.0017180736904265
2006-03-26,7.177023888888889,25.942966715494837,0.0012881951079179
2006-03-27,7.177291666666667,26.178070958455407,0.0008583068797918
2006-03-28,7.325790555555556,26.99825757344564,0.0008523463179699
